objectid,filename,youtubeid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
coll0302,specialprobs1.JPG,,SLIS Pic 302,SLIS @ 60 Committee,2005-02,lorem ipsum dolor,faculty; teacher,Quezon City,168.4440902,32.25083195,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0303,stafffred.JPG,,SLIS Pic 303,SLIS @ 60 Committee,2005-03,lorem ipsum dolor,dean; library,Quezon City,169.372972,32.59584859,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0304,staffjay.jpg,,SLIS Pic 304,SLIS @ 60 Committee,2005-04,lorem ipsum dolor,information science,Quezon City,170.3018538,32.94086523,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0305,staffjosie.JPG,,SLIS Pic 305,SLIS @ 60 Committee,2005-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,171.2307356,33.28588187,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0306,staffmichael.JPG,,SLIS Pic 306,SLIS @ 60 Committee,2005-06,lorem ipsum dolor,faculty; teacher,Quezon City,172.1596174,33.6308985,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0307,staffoda.jpg,,SLIS Pic 307,SLIS @ 60 Committee,2005-07,lorem ipsum dolor,dean; library,Quezon City,173.0884992,33.97591514,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0308,staffrhina.jpg,,SLIS Pic 308,SLIS @ 60 Committee,2005-08,lorem ipsum dolor,information science,Quezon City,174.017381,34.32093178,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0309,staffshelly.JPG,,SLIS Pic 309,SLIS @ 60 Committee,2005-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,174.9462628,34.66594842,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0310,student01.jpg,,SLIS Pic 310,SLIS @ 60 Committee,2005-10,lorem ipsum dolor,faculty; teacher,Quezon City,175.8751446,35.01096506,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0311,student02.jpg,,SLIS Pic 311,SLIS @ 60 Committee,2005-11,lorem ipsum dolor,dean; library,Quezon City,176.8040264,35.3559817,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0312,student03.jpg,,SLIS Pic 312,SLIS @ 60 Committee,2005-12,lorem ipsum dolor,information science,Quezon City,177.7329083,35.70099834,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0313,student04.jpg,,SLIS Pic 313,SLIS @ 60 Committee,2006-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,178.6617901,36.04601498,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0314,student05.jpg,,SLIS Pic 314,SLIS @ 60 Committee,2006-02,lorem ipsum dolor,faculty; teacher,Quezon City,17.07009983,36.39103162,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0315,student06.jpg,,SLIS Pic 315,SLIS @ 60 Committee,2006-03,lorem ipsum dolor,dean; library,Quezon City,17.41511647,36.73604825,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0316,student07.jpg,,SLIS Pic 316,SLIS @ 60 Committee,2006-04,lorem ipsum dolor,information science,Quezon City,17.76013311,37.08106489,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0317,student08.jpg,,SLIS Pic 317,SLIS @ 60 Committee,2006-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,18.10514975,37.42608153,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0318,student09.jpg,,SLIS Pic 318,SLIS @ 60 Committee,2006-06,lorem ipsum dolor,faculty; teacher,Quezon City,18.45016639,37.77109817,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0319,student10.jpg,,SLIS Pic 319,SLIS @ 60 Committee,2006-07,lorem ipsum dolor,dean; library,Quezon City,18.79518303,38.11611481,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0320,studentwall.jpg,,SLIS Pic 320,SLIS @ 60 Committee,2006-08,lorem ipsum dolor,information science,Quezon City,19.14019967,38.46113145,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0321,thumbs/,,SLIS Pic 321,SLIS @ 60 Committee,2006-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,19.48521631,38.80614809,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0322,ugpgab.jpg,,SLIS Pic 322,SLIS @ 60 Committee,2006-10,lorem ipsum dolor,faculty; teacher,Quezon City,19.83023295,39.15116473,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0323,updchancellor.jpg,,SLIS Pic 323,SLIS @ 60 Committee,2006-11,lorem ipsum dolor,dean; library,Quezon City,20.17524958,39.49618137,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0324,updchancellorprofile.jpg,,SLIS Pic 324,SLIS @ 60 Committee,2006-12,lorem ipsum dolor,information science,Quezon City,20.52026622,39.84119801,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0325,uplissamichelleorendainandschoolchildren.JPG,,SLIS Pic 325,SLIS @ 60 Committee,2007-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,20.86528286,40.18621464,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0326,uplissaoldlogo.jpg,,SLIS Pic 326,SLIS @ 60 Committee,2007-02,lorem ipsum dolor,faculty; teacher,Quezon City,21.2102995,40.53123128,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0327,uplsaa1985.jpg,,SLIS Pic 327,SLIS @ 60 Committee,2007-03,lorem ipsum dolor,dean; library,Quezon City,21.55531614,40.87624792,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0328,ursulag.picache.jpg,,SLIS Pic 328,SLIS @ 60 Committee,2007-04,lorem ipsum dolor,information science,Quezon City,21.90033278,41.22126456,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0329,von.jpg,,SLIS Pic 329,SLIS @ 60 Committee,2007-05,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,22.24534942,41.5662812,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0330,vp-diljit03.jpg,,SLIS Pic 330,SLIS @ 60 Committee,2007-06,lorem ipsum dolor,faculty; teacher,Quezon City,22.59036606,41.91129784,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0331,vp-mona01.jpg,,SLIS Pic 331,SLIS @ 60 Committee,2007-07,lorem ipsum dolor,dean; library,Quezon City,22.9353827,42.25631448,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0332,vp-nesmith02.jpg,,SLIS Pic 332,SLIS @ 60 Committee,2007-08,lorem ipsum dolor,information science,Quezon City,23.28039934,42.60133112,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0333,vvma01.jpg,,SLIS Pic 333,SLIS @ 60 Committee,2007-09,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,23.62541597,42.94634776,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0334,vvma02.jpg,,SLIS Pic 334,SLIS @ 60 Committee,2007-10,lorem ipsum dolor,faculty; teacher,Quezon City,23.97043261,43.2913644,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0335,vvma03.jpg,,SLIS Pic 335,SLIS @ 60 Committee,2007-11,lorem ipsum dolor,dean; library,Quezon City,24.31544925,43.63638103,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0336,vvma04.jpg,,SLIS Pic 336,SLIS @ 60 Committee,2007-12,lorem ipsum dolor,information science,Quezon City,24.66046589,43.98139767,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0337,vvma05.jpg,,SLIS Pic 337,SLIS @ 60 Committee,2008-01,lorem ipsum dolor,upslis; 60th anniversary;,Quezon City,25.00548253,44.32641431,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0338,vyvaaguirre.jpg,,SLIS Pic 338,SLIS @ 60 Committee,2008-02,lorem ipsum dolor,faculty; teacher,Quezon City,25.35049917,44.67143095,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
coll0339,weng.jpg,,SLIS Pic 339,SLIS @ 60 Committee,2008-03,lorem ipsum dolor,dean; library,Quezon City,25.69551581,45.01644759,UP SLIS Archives,,Image;StillImage,image/jpeg,,Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the UP SLIS.,http://rightsstatements.org/vocab/NoC-US/1.0/
